,0
0,0.0
1,0.010706694561577907
2,0.021406609865426026
3,0.03210172518314802
4,0.04279135385386949
5,0.053478308843852074
6,0.06416256059332928
7,0.0748176575492264
8,0.08552260034193697
9,0.09622063618332422
10,0.1069141984440126
11,0.11760359784300443
12,0.12829001093597792
13,0.13890029062555526
14,0.149618221790604
15,0.1603431236798393
16,0.1710595046922533
17,0.18177163488097298
18,0.1924789569894624
19,0.20312025212647208
20,0.2138274297760831
21,0.22454023910634371
22,0.23525089484327372
23,0.2459606697843843
24,0.2566717369906583
25,0.26729447406358314
26,0.27796542825672516
27,0.28870634408626333
28,0.2994390997255285
29,0.31017047045886936
30,0.3209013469189652
31,0.3315656128362722
32,0.34226504839365823
33,0.3530022228129646
34,0.3637432246940532
35,0.3744841346799594
36,0.3852264921626229
37,0.3958781804938352
38,0.40654427580469693
39,0.41729644899034224
40,0.42805706813112715
41,0.43881982044813944
42,0.44958697560164274
43,0.4602879193479061
44,0.47100128971701083
45,0.48177425216602254
46,0.4925476962898972
47,0.5033229520855182
48,0.5141002650884351
49,0.5247863821681684
50,0.5354623389876885
51,0.5462317193809606
52,0.5570261651183203
53,0.5678270737427336
54,0.5786300244144172
55,0.5893611551975719
56,0.6000889501624804
57,0.6108843595097648
58,0.6216878757488945
59,0.6324977854203284
60,0.6433092527908107
61,0.6540305605976743
62,0.664735347736944
63,0.6755182070258314
64,0.686345912095636
65,0.6971917959884355
66,0.7080425925987509
67,0.7188206396512888
68,0.7295973803259186
69,0.7404269730956523
70,0.7512872588152443
71,0.7621556571366425
72,0.7730274013567738
73,0.7838104158603283
74,0.7945748009651721
75,0.8054047037466645
76,0.8162844087386115
77,0.8271943446957868
78,0.8381108091050113
79,0.8489528569118927
80,0.8597937213509717
81,0.8706703563772152
82,0.8815957962626597
83,0.8925298836384157
84,0.9034683723582471
85,0.9143188069437903
86,0.9251477883524633
87,0.9360317110855608
88,0.9469717175998255
89,0.9579554508600369
90,0.9689482005271797
91,0.9798649446621039
92,0.9907818669523631
93,1.0017212950996472
94,1.0127266237007326
95,1.0237423407518746
96,1.0347644169878685
97,1.0457002750644877
98,1.0566129620202727
99,1.0675709083630691
100,1.0785880492538993
101,1.089661160001887
102,1.1007467793141545
103,1.111755661892109
104,1.1227673540641772
105,1.1337899145143548
106,1.1448950742163861
107,1.156013330826028
108,1.1671405841559326
109,1.1781842366397568
110,1.1892036437687352
111,1.2002611977933024
112,1.2113903087908184
113,1.2225730063127875
114,1.233779851694083
115,1.2449097287660105
116,1.2560454218651398
117,1.2671815358823206
118,1.2784157312109803
119,1.2896663395967516
120,1.3009287656957296
121,1.3121105135786766
122,1.3232671708035613
123,1.3344573576914562
124,1.3457301770849874
125,1.3570525233031334
126,1.3684125420283724
127,1.3796959638912942
128,1.3909885644207802
129,1.4022791177930214
130,1.4136701237976417
131,1.4250881981061894
132,1.4365217343896166
133,1.4478785176256577
134,1.4592103311917952
135,1.4705821861049386
136,1.4820292683859517
137,1.493532827303889
138,1.505088221284124
139,1.5165685535364244
140,1.5280623629132464
141,1.539557410214423
142,1.5511477818930488
143,1.562780888355044
144,1.5744340638710292
145,1.5860154527913959
146,1.5975728957528341
147,1.609177873283436
148,1.6208518311542863
149,1.632589969324028
150,1.6443945613151632
151,1.656126159482041
152,1.667876138667104
153,1.6796313591348828
154,1.6914779178801007
155,1.7033829833941667
156,1.7153132894612662
157,1.7271774766681682
158,1.7390193742611404
159,1.750916906397532
160,1.7628784662163828
161,1.774912866789869
162,1.7870281499146088
163,1.7990735642642126
164,1.811143121133084
165,1.8232229442159997
166,1.8353916667674812
167,1.847635288782956
168,1.8599104710103254
169,1.8721265133641105
170,1.88432326681055
171,1.8965849643821557
172,1.9089077404033146
173,1.9213193244209226
174,1.9338155537453832
175,1.9462524179057794
176,1.9587208987630889
177,1.9712062521061542
178,1.9837802099315511
179,1.9964466576665998
180,2.009152686732786
181,2.0218083273087415
182,2.034449427436091
183,2.0471663582447905
184,2.0599436677020346
185,2.072827630771054
186,2.0858008797918735
187,2.0987271571782746
188,2.111694385493501
189,2.1246866740838932
190,2.137769425615963
191,2.15096361257777
192,2.1642071022952565
193,2.177410774249497
194,2.190606410089034
195,2.2038904527203096
196,2.2172364174681363
197,2.230708285484755
198,2.2442763388867917
199,2.2578112656113047
200,2.2713985340720737
201,2.285020883585701
202,2.298737931918432
203,2.312587066571624
204,2.3264972657054876
205,2.340380399407476
206,2.3542641480707966
207,2.3682509836524193
208,2.3823039138223425
209,2.39650391506015
210,2.4108095774434553
211,2.4250979328447184
212,2.43945248202539
213,2.4538544267070987
214,2.468358034814027
215,2.4830165021160036
216,2.4977501979043786
217,2.5124721194744972
218,2.527205750445556
219,2.542059550538431
220,2.5569864982311987
221,2.5720838091952123
222,2.587299113349033
223,2.602515100120483
224,2.617813779279455
225,2.6331746432429086
226,2.648647307171064
227,2.6642993202540035
228,2.68004360083843
229,2.6957940918892414
230,2.7115700173310797
231,2.7274858069748653
232,2.7434873040051597
233,2.759679975750154
234,2.7760086938586306
235,2.79235823355535
236,2.808810103702752
237,2.825341786275793
238,2.8420038905143543
239,2.8588620750457467
240,2.875837904917999
241,2.892840988523703
242,2.909886441663536
243,2.927094581486417
244,2.9444089600819727
245,2.961929534598206
246,2.979615977574024
247,2.9973390692206157
248,3.015191389902079
249,3.033144588909282
250,3.0512517910753427
251,3.0695728190388616
252,3.088041661597092
253,3.106562532341586
254,3.1251464173101025
255,3.1439194782544426
256,3.162823176205446
257,3.1819520343442296
258,3.201281948693743
259,3.2206650567548554
260,3.2402097482147947
261,3.259880212454418
262,3.2797322492417385
263,3.2998201057948964
264,3.3200897223690085
265,3.3404402547627328
266,3.360878532941216
267,3.3815365154197683
268,3.402353736054086
269,3.4234194111621563
270,3.4447254474976035
271,3.466105523865519
272,3.48768374879634
273,3.509416856922833
274,3.5313634852516427
275,3.553572496142482
276,3.576001410815766
277,3.59854463672333
278,3.6212048216722805
279,3.6441196822853086
280,3.6672269942102282
281,3.69061077035866
282,3.714278731482896
283,3.738046324741059
284,3.7620532290727344
285,3.7862487612564966
286,3.8106945145067677
287,3.835434201974336
288,3.860436494609429
289,3.8855913861355194
290,3.910897302636104
291,3.936497667010799
292,3.962328649249548
293,3.9884691537396564
294,4.014942502493532
295,4.041546248284536
296,4.068435149246356
297,4.095551463405454
298,4.1229597733152525
299,4.150698740212849
300,4.17874790433469
301,4.2069931096944595
302,4.235428503010077
303,4.2642031802108775
304,4.293251867178082
305,4.3226483864144924
306,4.3524315441034025
307,4.382381176056077
308,4.412666959814133
309,4.44322414561004
