,0
0,0.0
1,0.5083434387981896
2,1.0166081332756436
3,1.5247828537204235
4,2.0328443988923603
5,2.540844642561704
6,3.0487908339568506
7,3.556636763262107
8,4.064380068214729
9,4.572018449673384
10,5.079582093312071
11,5.587087744262211
12,6.0945397775983015
13,6.601908453382005
14,7.109164068248042
15,7.6162712864469775
16,8.12318024111776
17,8.630139637224252
18,9.1371243720675
19,9.644067802470532
20,10.150859690459967
21,10.657480331313701
22,11.163957372178588
23,11.670426276661226
24,12.17684096238707
25,12.683266947803638
26,13.189570296573086
27,13.695659360501283
28,14.201476621881111
29,14.707447256134902
30,15.213443641876916
31,15.71938055221321
32,16.225139044299954
33,16.730701567762893
34,17.236099576424266
35,17.741540567510214
36,18.24692225014357
37,18.752410349079497
38,19.257741757352775
39,19.762752709977708
40,20.267458543822926
41,20.772412922801948
42,21.277400460817088
43,21.782333702564628
44,22.28710309446314
45,22.791650540020022
46,23.296014445098322
47,23.80040672998334
48,24.304694445994112
49,24.80915980913994
50,25.313481831737537
51,25.817376429015717
52,26.320999284431824
53,26.824945360192967
54,27.328916102195635
55,27.832807967898194
56,28.336545985518747
57,28.84001472732026
58,29.3433294567433
59,29.846666520029174
60,30.34986204641487
61,30.853270457863722
62,31.35659018441719
63,31.859368380986147
64,32.36194283111625
65,32.86485290184863
66,33.36772906582408
67,33.870520237022205
68,34.37318237569088
69,34.87553536603043
70,35.377787414916455
71,35.880053696904625
72,36.38211803894723
73,36.88440860664615
74,37.386697872692494
75,37.88828402635323
76,38.38983846640573
77,38.891667399493656
78,39.3934436146178
79,39.89507985190566
80,40.396649797258476
81,40.89786648546972
82,41.399063472028914
83,41.90022135371163
84,42.40110280555072
85,42.90219262876173
86,43.40342319359387
87,43.90377429099159
88,44.40431752656045
89,44.90501367155773
90,45.405697888981315
91,45.9061188912787
92,46.40657643123148
93,46.90667063262936
94,47.40687703771339
95,47.90694696647121
96,48.40668941297584
97,48.90668869666288
98,49.40690864768815
99,49.90612967971009
100,50.405796869447435
101,50.905495035198804
102,51.405202661418734
103,51.90451604899706
104,52.403955586334014
105,52.90307469088351
106,53.40238376106078
107,53.90143916988524
108,54.400148569193
109,54.89907920042445
110,55.398249988713935
111,55.89638229799687
112,56.39509687001181
113,56.89374808511847
114,57.392292880610796
115,57.89040054205933
116,58.38862363900199
117,58.88670790097142
118,59.38495800993815
119,59.88290697477788
120,60.38046776067774
121,60.8781648252847
122,61.37614676090015
123,61.873173870851694
124,62.37084671623671
125,62.868392539199974
126,63.36568677530584
127,63.862542396808635
128,64.35944350202216
129,64.85651725476667
130,65.35365149249985
131,65.85048562804839
132,66.34685505312036
133,66.84325781651629
134,67.3399820179395
135,67.83587733110045
136,68.33249850560563
137,68.82888086395684
138,69.32490139897756
139,69.82042764193609
140,70.31597522322285
141,70.81197827515352
142,71.30798349513647
143,71.8036254733597
144,72.2987362687336
145,72.79375991313535
146,73.28914130061564
147,73.78390567258982
148,74.27939300149232
149,74.77454599744347
150,75.26924798378977
151,75.7634706096186
152,76.25751884591469
153,76.7523907780661
154,77.24722887829466
155,77.74159792910122
156,78.2353743683745
157,78.72896795945283
158,79.22286007417476
159,79.716485085492
160,80.21081829891673
161,80.70466811300342
162,81.19799813805709
163,81.69082934076603
164,82.18326622985977
165,82.67693621695243
166,83.17053800757667
167,83.66355466104638
168,84.15592416572775
169,84.64800423813182
170,85.14026872830226
171,85.63276981983542
172,86.1258634133115
173,86.6183066278622
174,87.11018041438385
175,87.60150681520275
