,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,-1.9921376964906955e-10,-2.637055653714323e-10,-3.456901011585283e-10,-4.486218911305984e-10,-5.764708437825907e-10,-7.339130983695522e-10,-9.265623527643539e-10,-1.1612209030957134e-09,-1.4461276360845384e-09,-1.7911838347446078e-09,-2.208146144749577e-09,-2.71078730445945e-09,-3.3150363747798887e-09,-4.039118348102674e-09,-4.903716188401743e-09,-5.932176026399826e-09,-7.150769384325852e-09,-8.589016980337658e-09,-1.0280069305640188e-08,-1.2261131858091111e-08,-1.4573918822246167e-08,-1.726511819678965e-08,-2.0386853081562932e-08,-2.3997126834895028e-08,-2.8160242983377276e-08,-3.2947193481829665e-08,-3.843601116144955e-08,-4.4712084345158757e-08,-5.186843401679711e-08,-6.000595659253253e-08,-6.923363773314676e-08,-7.966874378847827e-08,-9.14369963249542e-08,-1.0467273110118626e-07,-1.1951903597538996e-07,-1.3612785365322173e-07,-1.5466002682062124e-07,-1.7528525727095184e-07,-1.981819489965593e-07,-2.2353690877519792e-07,-2.515448861187514e-07,-2.824079458089352e-07,-3.163346779907365e-07,-3.5353926018838123e-07,-3.942403905639909e-07,-4.386601114471649e-07,-4.870225373059237e-07,-5.395524938701351e-07,-5.964740676264527e-07,-6.580090596721909e-07,-7.243753363415913e-07,-7.957850712382782e-07,-8.724428782905582e-07,-9.545438414566196e-07,-1.0422714520531021e-06,-1.1357954683365955e-06,-1.2352697139002768e-06,-1.3408298325590826e-06,-1.452591018897584e-06,-1.5706457465095398e-06,-1.6950615204794827e-06,-1.8258786862138535e-06,-1.963108331804764e-06,-2.1067303238698826e-06,-2.256691515804944e-06,-2.4129041621463985e-06,-2.575244564068079e-06,-2.7435519607764117e-06,-2.9176276720708618e-06,-3.0972344909034696e-06,-3.2820963228789266e-06,-3.4718980724176194e-06,-3.6662857815956475e-06,-3.864867035284383e-06,-4.067211652558806e-06,-4.272852687162398e-06,-4.481287757886815e-06,-4.691980723119582e-06,-4.904363703858588e-06,-5.117839448339392e-06,-5.3317840214302045e-06,-5.545549794856831e-06,-5.758468710792355e-06,-5.969855790786844e-06,-6.179012862914308e-06,-6.38523248044426e-06,-6.587802003771628e-06,-6.786007813232727e-06,-6.9791396144763516e-06,-7.166494791893565e-06,-7.347382761350902e-06,-7.521129272939918e-06,-7.68708061836679e-06,-7.844607705286241e-06,-7.993109970436247e-06,-8.132019112234537e-06,-8.260802629148761e-06,-8.378967151165869e-06,-8.486061548040407e-06,-8.58167979118458e-06,-8.665463538563457e-06,-8.737104406522462e-06,-8.796345891223358e-06,-8.842984906272808e-06,-8.876872911693923e-06,-8.897916620924279e-06,-8.906078284627401e-06,-8.901375560435534e-06,-8.883880984610656e-06,-8.853721064510106e-06,-8.811075010311599e-06,-8.756173122252222e-06,-8.689294847651114e-06,-8.610766522011307e-06,-8.520958811549235e-06,-8.420283880541828e-06,-8.309192314754282e-06,-8.188169839976313e-06,-8.057733880153324e-06,-7.918430001030152e-06,-7.770828281935159e-06,-7.61551965096978e-06,-7.4531122093041284e-06,-7.284227561124359e-06,-7.109497159604514e-06,-6.929558677847635e-06,-6.74505241739127e-06,-6.556617774344905e-06,-6.364889792042323e-06,-6.170495836287046e-06,-5.974052432288637e-06,-5.7761622999439754e-06,-5.577411616491856e-06,-5.378367524588789e-06,-5.179575892239933e-06,-4.9815593215667675e-06,-4.78481539808613e-06,-4.589815171653799e-06,-4.397001863647866e-06,-4.206789800367121e-06,-4.019563577558758e-06,-3.835677463304051e-06,-3.655455044902665e-06,-3.479189119840639e-06,-3.3071418224894503e-06,-3.139544968761736e-06,-2.976600592731961e-06,-2.818481644138926e-06,-2.6653328149068144e-06,-2.517271466512917e-06,-2.374388637308351e-06,-2.236750117991054e-06,-2.1043975921015066e-06,-1.9773498444642622e-06,-1.8556040423430512e-06,-1.739137091185958e-06,-1.6279070599445277e-06,-1.521854661942436e-06,-1.420904768726749e-06,-1.3249679288307908e-06,-1.233941862733539e-06,-1.147712909999206e-06,-1.066157413562267e-06,-9.891430370364395e-07,-9.165300208008551e-07,-8.481723887479776e-07,-7.839191183458908e-07,-7.236152820490499e-07,-6.671031596509374e-07,-6.142233115944673e-07,-5.648155955162019e-07,-5.187201047817914e-07,-4.757780095767462e-07,-4.358322878178156e-07,-3.9872834298563993e-07,-3.6431451643358826e-07,-3.3244251027341824e-07,-3.029677416948889e-07,-2.757496497231324e-07,-2.5065197128034026e-07,-2.2754299626729395e-07,-2.0629580304087544e-07,-1.8678846806875752e-07,-1.6890423834404504e-07,-1.5253165343311848e-07,-1.3756460617811798e-07,-1.239023366639752e-07,-1.1144936193182008e-07,-1.0011535235056884e-07,-8.9814972557942e-08,-8.046770861549926e-08,-7.199770227681125e-08,-6.433360785424945e-08,-5.7408478111346154e-08,-5.115967500190502e-08,-4.552879161565037e-08,-4.046156593690305e-08,-3.5907766660260824e-08,-3.1821036594384455e-08,-2.8158688811352916e-08,-2.4881462103444717e-08,-2.195325239034448e-08,-1.9340842732875177e-08,-1.7013654962492718e-08,-1.4943540631215054e-08,-1.3104619570874051e-08,-1.147316340498142e-08,-1.0027511719705606e-08,-8.748002577430017e-09,-7.616897845638693e-09,-6.618287302275259e-09,-5.7379624281896596e-09,-4.963259310336503e-09,-4.282878161179081e-09,-3.6866929937400054e-09,-3.1655680063594825e-09,-2.7111969370547535e-09,-2.315978320395667e-09,-1.972933900566936e-09,-1.6756703730796468e-09,-1.4183772745916995e-09,-1.1958474599052055e-09,-1.0035024526218048e-09,-8.374040949242694e-10,-6.942369312521296e-10,-5.712524420191168e-10,-4.661754696849509e-10,-3.7708299156760873e-10,-3.022734003936688e-10,-2.401484595921106e-10,-1.8912877435972128e-10,-1.4761697917017685e-10,-1.140123660123649e-10,-8.676897198519122e-11,-6.447924498463311e-11,-4.595990331314935e-11,-3.031689151145833e-11,-1.6972214822568715e-11,-5.645210267763932e-12,3.708159821563167e-12,1.0984897968524622e-11,1.6034495272969872e-11,1.8748227544648874e-11,1.912123300919695e-11,1.7276654132966038e-11,1.3448717431217278e-11,7.928820074772648e-12,9.842585262148699e-13,-7.237430171244333e-12,-1.680449562437177e-11,-2.8084337024557355e-11,-4.1803853625961834e-11,-5.908053136360394e-11,-8.142327167569472e-11,-1.1070800483098781e-10,-1.4913923779225075e-10
1,-3.908540408482838e-10,-4.5955150050376e-10,-5.553422217562236e-10,-6.83164253083482e-10,-8.488659079992938e-10,-1.0594366856439252e-09,-1.3232991577009706e-09,-1.6506451264409012e-09,-2.0537948543135803e-09,-2.547559065306668e-09,-3.149589635543577e-09,-3.880714864295229e-09,-4.7652663450314814e-09,-5.831413849652437e-09,-7.111530004230728e-09,-8.64260679228061e-09,-1.0466741426184666e-08,-1.263170141229373e-08,-1.5191569841561226e-08,-1.8207464104818906e-08,-2.174831573188966e-08,-2.5891696316348396e-08,-3.07246740627124e-08,-3.634468647250995e-08,-4.286041617017894e-08,-5.039265832536769e-08,-5.90751695255541e-08,-6.905548962862958e-08,-8.049573044420463e-08,-9.357332808525056e-08,-1.0848175896026532e-07,-1.254312215595223e-07,-1.4464928616870524e-07,-1.663815114768604e-07,-1.9089202053682437e-07,-2.1846401952143092e-07,-2.4940023293624393e-07,-2.840232206792098e-07,-3.22675537784976e-07,-3.6571969825470824e-07,-4.135379102110666e-07,-4.665315595343926e-07,-5.251204308223478e-07,-5.897416652246377e-07,-6.608484620514579e-07,-7.389085337571089e-07,-8.24402322064836e-07,-9.178209780750353e-07,-1.019664103393971e-06,-1.1304372448841773e-06,-1.2506491341786374e-06,-1.380808665155616e-06,-1.521421607507601e-06,-1.6729870608955107e-06,-1.8359936603877032e-06,-2.010915548884347e-06,-2.1982081358945205e-06,-2.398303665079445e-06,-2.6116066165773618e-06,-2.8384889752825985e-06,-3.079285403328858e-06,-3.3342883635254533e-06,-3.603743248971069e-06,-3.8878435805899444e-06,-4.186726337122087e-06,-4.500467480244247e-06,-4.829077731322792e-06,-5.172498647318093e-06,-5.530599033826036e-06,-5.903171725559086e-06,-6.289930760574618e-06,-6.690508974951956e-06,-7.104456048772559e-06,-7.531237040394065e-06,-7.97023145169772e-06,-8.420732869871754e-06,-8.881949229723807e-06,-9.353003734091344e-06,-9.832936459494551e-06,-1.0320706661541714e-05,-1.0815195781958453e-05,-1.1315211148384038e-05,-1.1819490350213338e-05,-1.2326706268575653e-05,-1.2835472734801364e-05,-1.3344350787689687e-05,-1.3851855494064573e-05,-1.4356463288772195e-05,-1.4856619779904671e-05,-1.535074795418229e-05,-1.5837256708217137e-05,-1.6314549625864234e-05,-1.678103392114475e-05,-1.723512947014161e-05,-1.7675277862255685e-05,-1.8099951408815982e-05,-1.8507662052698194e-05,-1.8896970124435987e-05,-1.9266492887778296e-05,-1.9614912811694855e-05,-1.9940985498613683e-05,-2.0243547192825697e-05,-2.052152179081334e-05,-2.077392727816891e-05,-2.0999881525847947e-05,-2.1198607390507054e-05,-2.1369437077502997e-05,-2.1511815738497812e-05,-2.1625304286619617e-05,-2.170958141983737e-05,-2.176444484780476e-05,-2.1789811720140943e-05,-2.178571825665485e-05,-2.175231858416706e-05,-2.168988279156737e-05,-2.159879422479818e-05,-2.1479546055689264e-05,-2.133273717118165e-05,-2.115906744022945e-05,-2.0959332422540846e-05,-2.073441758519911e-05,-2.0485292090236565e-05,-2.021300220988395e-05,-1.991866441890926e-05,-1.9603458207860816e-05,-1.9268618659273607e-05,-1.891542883185682e-05,-1.8545212004673304e-05,-1.815932384231016e-05,-1.775914455018423e-05,-1.734607109375673e-05,-1.6921509554791878e-05,-1.6486867691608774e-05,-1.6043547759835837e-05,-1.5592939637894266e-05,-1.5136414290025912e-05,-1.4675317591399046e-05,-1.421096453575286e-05,-1.3744633845891397e-05,-1.3277563009577398e-05,-1.281094376580083e-05,-1.2345918066823755e-05,-1.1883574538288233e-05,-1.1424945452546496e-05,-1.0971004219915343e-05,-1.052266339037589e-05,-1.008077314644255e-05,-9.646120258590203e-06,-9.219427469291195e-06,-8.801353271055109e-06,-8.392492047461099e-06,-7.99337455265675e-06,-7.604468712098388e-06,-7.22618073314188e-06,-6.858856516561526e-06,-6.502783358141316e-06,-6.158191923358845e-06,-5.8252584693000665e-06,-5.504107278650209e-06,-5.194813263531164e-06,-4.897404694240905e-06,-4.611866010601596e-06,-4.338140681137626e-06,-4.076134085776543e-06,-3.825716408404813e-06,-3.5867255335789424e-06,-3.3589699449531346e-06,-3.142231620922566e-06,-2.936268916578275e-06,-2.7408194125929974e-06,-2.555602703957347e-06,-2.380323097140489e-06,-2.2146721848200122e-06,-2.05833127295617e-06,-1.9109736444453603e-06,-1.7722666547015801e-06,-1.6418736648232168e-06,-1.519455825411639e-06,-1.4046737273726146e-06,-1.297188934956763e-06,-1.1966654116626264e-06,-1.102770842907522e-06,-1.0151778523574487e-06,-9.335651032356108e-07,-8.576182731763526e-07,-7.870308920376943e-07,-7.215050365652607e-07,-6.607518831526134e-07,-6.044921287003369e-07,-5.524562978001286e-07,-5.043849601505415e-07,-4.6002888365632623e-07,-4.191491453824872e-07,-3.8151721493700637e-07,-3.469150146544666e-07,-3.151349506923706e-07,-2.859799015510203e-07,-2.592631477000085e-07,-2.348082288030363e-07,-2.124487227900762e-07,-1.9202795164276837e-07,-1.7339862932260484e-07,-1.5642247488566072e-07,-1.40969816450603e-07,-1.2691920869888039e-07,-1.1415707891016578e-07,-1.0257740629579714e-07,-9.208142924812975e-08,-8.257736751170922e-08,-7.398014279308679e-08,-6.621108238293787e-08,-5.919759526567816e-08,-5.287281744756026e-08,-4.7175231045145666e-08,-4.2048268396184725e-08,-3.743991689387447e-08,-3.330234176712124e-08,-2.9591542511675587e-08,-2.6267054426725213e-08,-2.32917003838032e-08,-2.0631390503132842e-08,-1.8254960055064537e-08,-1.613403003377164e-08,-1.4242871818867293e-08,-1.2558258130305813e-08,-1.1059287351258262e-08,-9.727176529466523e-09,-8.545028279249192e-09,-7.497586039737819e-09,-6.570998271739289e-09,-5.752613394802921e-09,-5.030822989183163e-09,-4.394961898724207e-09,-3.8352625595626755e-09,-3.3428500594819427e-09,-2.9097569050764185e-09,-2.5289341189993936e-09,-2.1942385506082052e-09,-1.90038408972213e-09,-1.642854630399081e-09,-1.417786524415664e-09,-1.2218356095984703e-09,-1.0520473039168547e-09,-9.057474617622131e-10,-7.804674699847179e-10,-6.73910832452033e-10,-5.839617787299665e-10,-5.087304750540741e-10,-4.466249762591681e-10,-3.96437440471766e-10,-3.57431360918235e-10,-3.294175951830671e-10,-3.1280975298612036e-10,-3.0865398598118296e-10,-3.18634170044484e-10,-3.4506025211942783e-10
2,-6.196181255895779e-10,-6.909925855358265e-10,-8.006060772136728e-10,-9.55073036639819e-10,-1.162383508643217e-09,-1.4321779158232644e-09,-1.776105946712948e-09,-2.208258240727887e-09,-2.745652187326712e-09,-3.408750832886503e-09,-4.221997270579857e-09,-5.214355075663045e-09,-6.419856138457811e-09,-7.878167818286172e-09,-9.635199093437332e-09,-1.1743768631154477e-08,-1.4264356069586088e-08,-1.7265952202546127e-08,-2.082701592021251e-08,-2.5036537616831533e-08,-2.99952018771123e-08,-3.5816637364725024e-08,-4.262873892550416e-08,-5.057504543959078e-08,-5.981615628790972e-08,-7.053116906067958e-08,-8.29191213357675e-08,-9.720042031431517e-08,-1.1361824619470336e-07,-1.3243991846934988e-07,-1.53958218279776e-07,-1.7849266336899831e-07,-2.0639073353670884e-07,-2.380290425366449e-07,-2.73814446459134e-07,-3.141850692927249e-07,-3.5961121508137397e-07,-4.10596125209531e-07,-4.676765313940323e-07,-5.314229519217742e-07,-6.024396813851991e-07,-6.813644320895826e-07,-7.688675965722679e-07,-8.656511125994556e-07,-9.724469219516155e-07,-1.0900150204418967e-06,-1.2191410983989954e-06,-1.3606337690682231e-06,-1.5153213788045866e-06,-1.6840483897051979e-06,-1.8676713242551321e-06,-2.067054263559222e-06,-2.2830638956089085e-06,-2.5165641167111032e-06,-2.7684101962876073e-06,-3.039442521718366e-06,-3.330479945506628e-06,-3.6423127622869042e-06,-3.975695349194328e-06,-4.331338510966621e-06,-4.709901581296804e-06,-5.111984343959575e-06,-5.538118849756193e-06,-5.988761216320877e-06,-6.464283505206408e-06,-6.9649657730161585e-06,-7.490988390404307e-06,-8.042424715593808e-06,-8.619234199790718e-06,-9.221255992970908e-06,-9.848203112203275e-06,-1.0499657232292283e-05,-1.1175064160067244e-05,-1.1873730057850656e-05,-1.259481848632647e-05,-1.3337348339783672e-05,-1.410019274548841e-05,-1.4882078992743754e-05,-1.5681589546342504e-05,-1.6497164184955655e-05,-1.732710328950845e-05,-1.8169572291780712e-05,-1.9022607280615126e-05,-1.988412175248047e-05,-2.075191448383498e-05,-2.162367849332132e-05,-2.2497011050825306e-05,-2.33694246769509e-05,-2.423835906074954e-05,-2.5101193807038773e-05,-2.595526190950264e-05,-2.679786383420877e-05,-2.7626282091826646e-05,-2.84377961760471e-05,-2.9229697749327877e-05,-2.9999305962949843e-05,-3.074398280374384e-05,-3.146114836244329e-05,-3.214829591733757e-05,-3.2803006722050926e-05,-3.342296437951182e-05,-3.400596867795826e-05,-3.454994876168162e-05,-3.505297551099761e-05,-3.551327301331348e-05,-3.592922901951072e-05,-3.629940429545306e-05,-3.662254079509384e-05,-3.689756859731507e-05,-3.7123611561917945e-05,-3.729999167075438e-05,-3.742623202858622e-05,-3.750205850633199e-05,-3.752740001859966e-05,-3.7502387439207915e-05,-3.742735117330475e-05,-3.7302817422131566e-05,-3.712950319483811e-05,-3.690831013877287e-05,-3.6640317273081906e-05,-3.6326772718605936e-05,-3.596908451955021e-05,-3.556881065018971e-05,-3.5127648295080777e-05,-3.46474224866678e-05,-3.413007418225058e-05,-3.357764786451181e-05,-3.299227875619717e-05,-3.2376179748589e-05,-3.173162815253379e-05,-3.1060952387168015e-05,-3.036651872292159e-05,-2.965071819098729e-05,-2.891595376185109e-05,-2.8164627882668496e-05,-2.7399130449841192e-05,-2.6621827281568013e-05,-2.5835049146998766e-05,-2.5041081404222728e-05,-2.4242154297686562e-05,-2.3440433964886357e-05,-2.263801420014975e-05,-2.1836909018247792e-05,-2.103904605152954e-05,-2.024626080146202e-05,-1.9460291750121488e-05,-1.8682776321279937e-05,-1.7915247666466163e-05,-1.7159132240664314e-05,-1.641574812637302e-05,-1.5686304063759043e-05,-1.4971899147714317e-05,-1.427352315795917e-05,-1.3592057493614634e-05,-1.2928276686656856e-05,-1.2282850467805943e-05,-1.1656346353240808e-05,-1.1049232711958978e-05,-1.0461882263625748e-05,-9.894575948000466e-06,-9.34750710196578e-06,-8.820785880388e-06,-8.314443862672134e-06,-7.828438796580409e-06,-7.362659442153135e-06,-6.916930488474898e-06,-6.491017522099997e-06,-6.0846320269136335e-06,-5.6974363913484535e-06,-5.3290488919363015e-06,-4.979048614789086e-06,-4.646980271502814e-06,-4.332358865201437e-06,-4.034674166775763e-06,-3.7533949702303647e-06,-3.487973107703398e-06,-3.2378472168573476e-06,-3.002446263680947e-06,-2.781192830605966e-06,-2.5735061824426092e-06,-2.3788051211682964e-06,-2.1965106360791032e-06,-2.0260483497901484e-06,-1.8668507548238507e-06,-1.7183592317090582e-06,-1.5800258388652952e-06,-1.4513148676315035e-06,-1.3317041623575745e-06,-1.2206862143934726e-06,-1.1177690482697604e-06,-1.0224769262004142e-06,-9.343509012583206e-07,-8.529492489040532e-07,-7.778478008814085e-07,-7.086401960404717e-07,-6.449380517234402e-07,-5.863710497829887e-07,-5.325869256661482e-07,-4.832513488377121e-07,-4.3804768818862853e-07,-3.966766654840062e-07,-3.5885591073032193e-07,-3.2431944258656155e-07,-2.928171021050545e-07,-2.6411396784665506e-07,-2.3798977495402303e-07,-2.1423835162766888e-07,-1.9266707601383758e-07,-1.7309634729668758e-07,-1.553590587739768e-07,-1.3930005890179845e-07,-1.2477558864977633e-07,-1.1165268903806664e-07,-9.980857992693653e-08,-8.913001838764025e-08,-7.951265090832886e-08,-7.086037727264243e-08,-6.308474461394353e-08,-5.610438774490788e-08,-4.984452665670257e-08,-4.4236524768692374e-08,-3.921750322459874e-08,-3.4729998783447474e-08,-3.072164730470438e-08,-2.7144872925005898e-08,-2.3956565577124206e-08,-2.111773631690818e-08,-1.859314967583066e-08,-1.6350942693206377e-08,-1.4362248753479953e-08,-1.2600848542419082e-08,-1.1042869050890958e-08,-9.666544765780892e-09,-8.452044646395334e-09,-7.381356890000482e-09,-6.438213815327357e-09,-5.608033834497927e-09,-4.877857606945063e-09,-4.2362607549895256e-09,-3.673234355677856e-09,-3.1800344464815554e-09,-2.749010601318826e-09,-2.373429449177362e-09,-2.047310988185752e-09,-1.765293875969499e-09,-1.5225414829769829e-09,-1.3146946290410113e-09,-1.1378707764654207e-09,-9.887039209798782e-10,-8.644150677145525e-10,-7.629003449856985e-10,-6.82822775623506e-10,-6.236947789398946e-10,-5.859418314578243e-10,-5.709433364963074e-10,-5.810541340487097e-10
3,-8.884077333508143e-10,-9.603954253628904e-10,-1.0833816105747414e-09,-1.2658515059649983e-09,-1.5182067592949699e-09,-1.853087137262648e-09,-2.285802199842133e-09,-2.8348685671113664e-09,-3.522637818729494e-09,-4.375993947990294e-09,-5.4270991577381106e-09,-6.714172549502951e-09,-8.282296273565264e-09,-1.0184255325366427e-08,-1.2481427496334662e-08,-1.5244746672555314e-08,-1.855576451375078e-08,-2.2507832679706844e-08,-2.7207421394842256e-08,-3.277558198334887e-08,-3.9349552739233355e-08,-4.7084500240680654e-08,-5.615538241945979e-08,-6.675891525821544e-08,-7.9115621631681e-08,-9.347193836756238e-08,-1.101023561815253e-07,-1.2931156708905168e-07,-1.5143659561314803e-07,-1.7684889368579526e-07,-2.0595638399212663e-07,-2.3920544133308e-07,-2.7708280463311043e-07,-3.2011741179118273e-07,-3.688821446012941e-07,-4.239954614478366e-07,-4.861228826741369e-07,-5.559782797535501e-07,-6.343249075174847e-07,-7.219761113544859e-07,-8.197956401425543e-07,-9.286975009243739e-07,-1.0496453016902393e-06,-1.183651041611514e-06,-1.3317733208007965e-06,-1.495114951741638e-06,-1.674819960617555e-06,-1.8720699688499054e-06,-2.0880799444564466e-06,-2.324093311329712e-06,-2.5813764041643586e-06,-2.8612122588210752e-06,-3.1648937326947886e-06,-3.4937159565712407e-06,-3.848968127399938e-06,-4.231924659445521e-06,-4.64383571899519e-06,-5.0859171755385165e-06,-5.5593400110939705e-06,-6.065219240299153e-06,-6.604602407610566e-06,-7.178457744097368e-06,-7.787662083576601e-06,-8.432988654104018e-06,-9.115094873683882e-06,-9.834510286519107e-06,-1.0591624777268811e-05,-1.1386677196114227e-05,-1.2219744518790314e-05,-1.3090731655685428e-05,-1.3999362015287857e-05,-1.4945168921645413e-05,-1.5927487983876965e-05,-1.6945450517488307e-05,-1.799797812052935e-05,-1.9083778509997462e-05,-2.0201342722989987e-05,-2.134894378125865e-05,-2.2524636906640207e-05,-2.3726261359148126e-05,-2.495144395101042e-05,-2.619760427058941e-05,-2.7461961631585373e-05,-2.874154374590371e-05,-3.0033197102715333e-05,-3.133359902042968e-05,-3.263927132106415e-05,-3.394659555686903e-05,-3.5251829697037384e-05,-3.6551126159138674e-05,-3.784055104771785e-05,-3.911610444379176e-05,-4.037374157586478e-05,-4.160939469648557e-05,-4.281899548772613e-05,-4.3998497822399075e-05,-4.51439007125337e-05,-4.625127127994874e-05,-4.731676758390989e-05,-4.8336661137381305e-05,-4.930735893730344e-05,-5.0225424827874066e-05,-5.1087600011670266e-05,-5.189082252393415e-05,-5.263224549177482e-05,-5.330925401250147e-05,-5.391948050264133e-05,-5.446081838937019e-05,-5.4931434036934425e-05,-5.5329776820320985e-05,-5.565458727602071e-05,-5.5904903275338246e-05,-5.608006418043132e-05,-5.6179712958682494e-05,-5.62037962486108e-05,-5.615256239119311e-05,-5.602655746398986e-05,-5.582661938053522e-05,-5.555387014180544e-05,-5.520970634769588e-05,-5.4795788092119836e-05,-5.43140263745088e-05,-5.3766569163472896e-05,-5.31557862469648e-05,-5.2484253000216535e-05,-5.1754733200823534e-05,-5.097016102181907e-05,-5.013362233920383e-05,-4.92483354993242e-05,-4.831763170154562e-05,-4.73449351599368e-05,-4.633374321152315e-05,-4.5287606536474456e-05,-4.421010964726188e-05,-4.3104851790720585e-05,-4.197542839148285e-05,-4.082541315005811e-05,-3.965834089604767e-05,-3.847769128756661e-05,-3.7286873441614176e-05,-3.6089211575421834e-05,-3.4887931733691015e-05,-3.3686149669099775e-05,-3.248685993212981e-05,-3.12929262107802e-05,-3.010707294186272e-05,-2.8931878195034615e-05,-2.776976781080784e-05,-2.6623010756765845e-05,-2.5493715653960536e-05,-2.4383828418830642e-05,-2.3295130964707266e-05,-2.2229240909614313e-05,-2.118761224137763e-05,-2.017153689445364e-05,-1.91821471932226e-05,-1.8220419112557446e-05,-1.7287176298476193e-05,-1.6383094781157988e-05,-1.5508708302091327e-05,-1.4664414169408099e-05,-1.385047955275366e-05,-1.3067048132283106e-05,-1.2314147024891083e-05,-1.1591693922466775e-05,-1.0899504388870382e-05,-1.0237299271548956e-05,-9.604712188237236e-06,-9.001297048492399e-06,-8.426535564954459e-06,-7.879844702510226e-06,-7.360584007795103e-06,-6.868062759217499e-06,-6.401546880456504e-06,-5.960265568330233e-06,-5.5434175979194995e-06,-5.150177281798653e-06,-4.7797000737764886e-06,-4.4311278185375954e-06,-4.103593655552855e-06,-3.796226588080927e-06,-3.5081557264393143e-06,-3.238514210200764e-06,-2.986442808304694e-06,-2.751093191189392e-06,-2.5316308666818408e-06,-2.3272377727235954e-06,-2.137114525421814e-06,-1.9604823297505532e-06,-1.7965845708841258e-06,-1.6446881143442524e-06,-1.5040843504610412e-06,-1.3740900211498634e-06,-1.2540478638416285e-06,-1.1433270991496964e-06,-1.0413237774770782e-06,-9.474609881508251e-07,-8.611889258524417e-07,-7.819848054164255e-07,-7.093526184233885e-07,-6.42822732678035e-07,-5.819513464359833e-07,-5.263198201078803e-07,-4.7553391615469303e-07,-4.292229808962946e-07,-3.870390992922062e-07,-3.486562462251684e-07,-3.1376944739846695e-07,-2.820939521643858e-07,-2.533644118067289e-07,-2.2733405167593683e-07,-2.0377382479148435e-07,-1.824715377544972e-07,-1.6323094596721832e-07,-1.4587082274293568e-07,-1.302240143447189e-07,-1.161364989099101e-07,-1.0346647050123738e-07,-9.208346946941663e-08,-8.186757668366843e-08,-7.270868232354839e-08,-6.45058308108802e-08,-5.7166633687638086e-08,-5.0606733801493136e-08,-4.4749299026228645e-08,-3.9524523381066135e-08,-3.4869118272695895e-08,-3.0725785826484524e-08,-2.7042677833346052e-08,-2.3772854873080842e-08,-2.0873767806080553e-08,-1.8306785955124063e-08,-1.6036792241549517e-08,-1.4031856260029104e-08,-1.2262984134104268e-08,-1.0703932076513703e-08,-9.331061817747885e-09,-8.123212447031748e-09,-7.0615653097307064e-09,-6.129485545863969e-09,-5.3123336566775465e-09,-4.597250714372179e-09,-3.972929281465068e-09,-3.429387321276241e-09,-2.957763839082757e-09,-2.5501530088274685e-09,-2.1994889783965962e-09,-1.899487474244598e-09,-1.6446437393678271e-09,-1.4302800660142296e-09,-1.2526309304324856e-09,-1.1089501863565376e-09,-9.976236127841308e-10,-9.182719067812646e-10,-8.718342065050518e-10,-8.606300973231821e-10
